id_atto;file_name;pdf_path_locale;pdf_link;txt_path_locale;txt_link;testo_llm_path_locale;testo_llm_link;ocr;errore_tecnico;fallback_locale;modello;input_tokens;output_tokens;total_tokens;costo_input;costo_output;costo_totale;avg_input_tokens_per_chunk;avg_output_tokens_per_chunk;avg_total_tokens_per_chunk;num_chunk_llm;timestamp
0066;atto_66.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_66.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_66.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_66.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_66.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0066_atto_66_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0066_atto_66_testo_completo_llm.txt;0;;0;gemma3:12b;619;228;847;0.0;0.0;0.0;619.0;228.0;847.0;1;2026-06-08 18:31:34
0067;atto_67.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_67.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_67.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_67.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_67.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0067_atto_67_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0067_atto_67_testo_completo_llm.txt;0;;0;gemma3:12b;618;228;846;0.0;0.0;0.0;618.0;228.0;846.0;1;2026-06-08 18:32:34
0068;atto_68.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_68.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_68.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_68.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_68.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0068_atto_68_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0068_atto_68_testo_completo_llm.txt;0;;0;gemma3:12b;664;274;938;0.0;0.0;0.0;664.0;274.0;938.0;1;2026-06-08 18:33:48
0069;atto_69.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_69.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_69.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_69.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_69.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0069_atto_69_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0069_atto_69_testo_completo_llm.txt;0;;0;gemma3:12b;675;269;944;0.0;0.0;0.0;675.0;269.0;944.0;1;2026-06-08 18:35:03
0070;atto_70.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_70.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_70.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_70.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_70.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0070_atto_70_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0070_atto_70_testo_completo_llm.txt;0;;0;gemma3:12b;653;263;916;0.0;0.0;0.0;653.0;263.0;916.0;1;2026-06-08 18:36:10
0071;atto_71.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_71.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_71.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_71.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_71.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0071_atto_71_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0071_atto_71_testo_completo_llm.txt;0;;0;gemma3:12b;658;281;939;0.0;0.0;0.0;658.0;281.0;939.0;1;2026-06-08 18:37:26
0072;atto_72.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_72.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_72.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_72.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_72.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0072_atto_72_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0072_atto_72_testo_completo_llm.txt;0;;0;gemma3:12b;717;232;949;0.0;0.0;0.0;717.0;232.0;949.0;1;2026-06-08 18:38:42
0073;atto_73.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_73.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_73.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_73.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_73.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0073_atto_73_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0073_atto_73_testo_completo_llm.txt;0;;0;gemma3:12b;737;350;1087;0.0;0.0;0.0;737.0;350.0;1087.0;1;2026-06-08 18:40:16
0074;atto_74.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_74.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_74.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_74.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_74.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0074_atto_74_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0074_atto_74_testo_completo_llm.txt;0;;0;gemma3:12b;659;282;941;0.0;0.0;0.0;659.0;282.0;941.0;1;2026-06-08 18:41:27
0075;atto_75.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_75.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_75.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_75.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_75.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0075_atto_75_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0075_atto_75_testo_completo_llm.txt;0;;0;gemma3:12b;727;350;1077;0.0;0.0;0.0;727.0;350.0;1077.0;1;2026-06-08 18:43:00
0076;atto_76.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_76.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_76.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_76.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_76.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0076_atto_76_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0076_atto_76_testo_completo_llm.txt;0;;0;gemma3:12b;745;326;1071;0.0;0.0;0.0;745.0;326.0;1071.0;1;2026-06-08 18:44:32
0077;atto_77.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_77.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_77.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_77.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_77.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0077_atto_77_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0077_atto_77_testo_completo_llm.txt;0;;0;gemma3:12b;751;350;1101;0.0;0.0;0.0;751.0;350.0;1101.0;1;2026-06-08 18:46:08
0078;atto_78.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_78.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_78.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_78.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_78.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0078_atto_78_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0078_atto_78_testo_completo_llm.txt;0;;0;gemma3:12b;721;315;1036;0.0;0.0;0.0;721.0;315.0;1036.0;1;2026-06-08 18:47:30
0079;atto_79.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_79.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_79.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_79_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_79_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0079_atto_79_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0079_atto_79_testo_completo_llm.txt;1;;0;gemma3:12b;770;348;1118;0.0;0.0;0.0;770.0;348.0;1118.0;1;2026-06-08 18:49:30
0080;atto_80.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_80.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_80.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_80_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_80_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0080_atto_80_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0080_atto_80_testo_completo_llm.txt;1;;0;gemma3:12b;717;346;1063;0.0;0.0;0.0;717.0;346.0;1063.0;1;2026-06-08 18:55:22
0081;atto_81.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_81.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_81.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_81.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_81.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0081_atto_81_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0081_atto_81_testo_completo_llm.txt;0;;0;gemma3:12b;687;311;998;0.0;0.0;0.0;687.0;311.0;998.0;1;2026-06-08 18:56:42
0082;atto_82.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_82.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_82.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_82.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_82.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0082_atto_82_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0082_atto_82_testo_completo_llm.txt;0;;0;gemma3:12b;730;350;1080;0.0;0.0;0.0;730.0;350.0;1080.0;1;2026-06-08 18:58:10
0083;atto_83.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_83.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_83.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_83.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_83.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0083_atto_83_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0083_atto_83_testo_completo_llm.txt;0;;0;gemma3:12b;704;321;1025;0.0;0.0;0.0;704.0;321.0;1025.0;1;2026-06-08 18:59:28
0084;atto_84.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_84.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_84.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_84_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_84_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0084_atto_84_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0084_atto_84_testo_completo_llm.txt;1;;0;gemma3:12b;728;312;1040;0.0;0.0;0.0;728.0;312.0;1040.0;1;2026-06-08 19:02:03
0085;atto_85.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_85.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_85.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_85.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_85.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0085_atto_85_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0085_atto_85_testo_completo_llm.txt;0;;0;gemma3:12b;687;310;997;0.0;0.0;0.0;687.0;310.0;997.0;1;2026-06-08 19:03:25
0086;atto_86.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_86.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_86.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_86_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_86_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0086_atto_86_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0086_atto_86_testo_completo_llm.txt;1;;0;gemma3:12b;633;248;881;0.0;0.0;0.0;633.0;248.0;881.0;1;2026-06-08 19:05:10
0087;atto_87.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_87.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_87.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_87.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_87.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0087_atto_87_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0087_atto_87_testo_completo_llm.txt;0;;0;gemma3:12b;680;185;865;0.0;0.0;0.0;680.0;185.0;865.0;1;2026-06-08 19:06:12
0088;atto_88.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_88.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_88.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_88_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_88_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0088_atto_88_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0088_atto_88_testo_completo_llm.txt;0;;0;gemma3:12b;691;315;1006;0.0;0.0;0.0;691.0;315.0;1006.0;1;2026-06-08 19:07:35
0089;atto_89.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_89.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_89.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_89_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_89_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0089_atto_89_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0089_atto_89_testo_completo_llm.txt;0;;0;gemma3:12b;734;324;1058;0.0;0.0;0.0;734.0;324.0;1058.0;1;2026-06-08 19:09:07
0090;atto_90.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_90.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_90.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_90_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_90_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0090_atto_90_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0090_atto_90_testo_completo_llm.txt;0;;0;gemma3:12b;695;181;876;0.0;0.0;0.0;695.0;181.0;876.0;1;2026-06-08 19:10:08
0091;atto_91.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_91.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_91.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_91_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_91_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0091_atto_91_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0091_atto_91_testo_completo_llm.txt;0;;0;gemma3:12b;642;247;889;0.0;0.0;0.0;642.0;247.0;889.0;1;2026-06-08 19:11:13
0092;atto_92.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_92.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_92.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_92_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_92_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0092_atto_92_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0092_atto_92_testo_completo_llm.txt;1;;0;gemma3:12b;717;307;1024;0.0;0.0;0.0;717.0;307.0;1024.0;1;2026-06-08 19:14:02
0093;atto_93.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_93.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_93.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_93_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_93_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0093_atto_93_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0093_atto_93_testo_completo_llm.txt;0;;0;gemma3:12b;625;248;873;0.0;0.0;0.0;625.0;248.0;873.0;1;2026-06-08 19:15:07
