id_atto;file_name;pdf_path_locale;pdf_link;txt_path_locale;txt_link;testo_llm_path_locale;testo_llm_link;ocr;errore_tecnico;fallback_locale;modello;input_tokens;output_tokens;total_tokens;costo_input;costo_output;costo_totale;avg_input_tokens_per_chunk;avg_output_tokens_per_chunk;avg_total_tokens_per_chunk;num_chunk_llm;timestamp
0045;atto_45.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_45.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_45.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_45.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_45.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0045_atto_45_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0045_atto_45_testo_completo_llm.txt;0;;0;gemma3:4b;700;305;1005;0.0;0.0;0.0;700.0;305.0;1005.0;1;2026-06-08 14:20:07
0046;atto_46.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_46.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_46.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_46_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_46_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0046_atto_46_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0046_atto_46_testo_completo_llm.txt;1;;0;gemma3:4b;822;350;1172;0.0;0.0;0.0;822.0;350.0;1172.0;1;2026-06-08 14:22:52
0047;atto_47.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_47.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_47.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_47_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_47_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0047_atto_47_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0047_atto_47_testo_completo_llm.txt;1;;0;gemma3:4b;743;257;1000;0.0;0.0;0.0;743.0;257.0;1000.0;1;2026-06-08 14:24:42
0048;atto_48.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_48.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_48.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_48.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_48.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0048_atto_48_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0048_atto_48_testo_completo_llm.txt;0;;0;gemma3:4b;715;316;1031;0.0;0.0;0.0;715.0;316.0;1031.0;1;2026-06-08 14:25:28
0049;atto_49.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_49.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_49.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_49_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_49_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0049_atto_49_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0049_atto_49_testo_completo_llm.txt;1;;0;gemma3:4b;760;350;1110;0.0;0.0;0.0;760.0;350.0;1110.0;1;2026-06-08 14:26:51
0050;atto_50.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_50.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_50.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_50_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_50_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0050_atto_50_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0050_atto_50_testo_completo_llm.txt;1;;0;gemma3:4b;723;348;1071;0.0;0.0;0.0;723.0;348.0;1071.0;1;2026-06-08 14:27:51
0051;atto_51.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_51.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_51.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_51_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_51_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0051_atto_51_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0051_atto_51_testo_completo_llm.txt;1;;0;gemma3:4b;722;311;1033;0.0;0.0;0.0;722.0;311.0;1033.0;1;2026-06-08 14:28:46
0052;atto_52.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_52.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_52.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_52_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_52_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0052_atto_52_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0052_atto_52_testo_completo_llm.txt;1;;0;gemma3:4b;692;314;1006;0.0;0.0;0.0;692.0;314.0;1006.0;1;2026-06-08 14:29:37
0053;atto_53.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_53.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_53.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_53_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_53_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0053_atto_53_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0053_atto_53_testo_completo_llm.txt;1;;0;gemma3:4b;670;260;930;0.0;0.0;0.0;670.0;260.0;930.0;1;2026-06-08 14:30:34
0054;atto_54.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_54.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_54.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_54.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_54.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0054_atto_54_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0054_atto_54_testo_completo_llm.txt;0;;0;gemma3:4b;712;314;1026;0.0;0.0;0.0;712.0;314.0;1026.0;1;2026-06-08 14:31:26
0055;atto_55.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_55.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_55.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_55.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_55.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0055_atto_55_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0055_atto_55_testo_completo_llm.txt;0;;0;gemma3:4b;722;339;1061;0.0;0.0;0.0;722.0;339.0;1061.0;1;2026-06-08 14:32:27
0056;atto_56.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_56.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_56.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_56.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_56.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0056_atto_56_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0056_atto_56_testo_completo_llm.txt;0;;0;gemma3:4b;725;350;1075;0.0;0.0;0.0;725.0;350.0;1075.0;1;2026-06-08 14:33:16
0057;atto_57.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_57.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_57.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_57.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_57.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0057_atto_57_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0057_atto_57_testo_completo_llm.txt;0;;0;gemma3:4b;720;316;1036;0.0;0.0;0.0;720.0;316.0;1036.0;1;2026-06-08 14:33:57
0058;atto_58.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_58.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_58.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_58.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_58.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0058_atto_58_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0058_atto_58_testo_completo_llm.txt;0;;0;gemma3:4b;706;306;1012;0.0;0.0;0.0;706.0;306.0;1012.0;1;2026-06-08 14:34:48
0059;atto_59.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_59.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_59.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_59_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_59_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0059_atto_59_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0059_atto_59_testo_completo_llm.txt;1;;0;gemma3:4b;771;350;1121;0.0;0.0;0.0;771.0;350.0;1121.0;1;2026-06-08 14:35:59
0060;atto_60.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_60.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_60.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_60_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_60_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0060_atto_60_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0060_atto_60_testo_completo_llm.txt;1;;0;gemma3:4b;753;350;1103;0.0;0.0;0.0;753.0;350.0;1103.0;1;2026-06-08 14:36:56
0061;atto_61.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_61.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_61.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_61_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_61_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0061_atto_61_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0061_atto_61_testo_completo_llm.txt;1;;0;gemma3:4b;761;350;1111;0.0;0.0;0.0;761.0;350.0;1111.0;1;2026-06-08 14:37:51
0062;atto_62.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_62.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_62.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_62_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_62_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0062_atto_62_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0062_atto_62_testo_completo_llm.txt;1;;0;gemma3:4b;717;248;965;0.0;0.0;0.0;717.0;248.0;965.0;1;2026-06-08 14:38:38
0063;atto_63.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_63.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_63.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_63_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_63_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0063_atto_63_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0063_atto_63_testo_completo_llm.txt;1;;0;gemma3:4b;684;268;952;0.0;0.0;0.0;684.0;268.0;952.0;1;2026-06-08 14:39:27
0064;atto_64.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_64.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_64.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_64.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_64.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0064_atto_64_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0064_atto_64_testo_completo_llm.txt;0;;0;gemma3:4b;714;171;885;0.0;0.0;0.0;714.0;171.0;885.0;1;2026-06-08 14:40:05
0065;atto_65.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_65.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_65.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_65.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_65.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0065_atto_65_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0065_atto_65_testo_completo_llm.txt;0;;0;gemma3:4b;639;260;899;0.0;0.0;0.0;639.0;260.0;899.0;1;2026-06-08 14:40:37
0066;atto_66.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_66.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_66.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_66.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_66.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0066_atto_66_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0066_atto_66_testo_completo_llm.txt;0;;0;gemma3:4b;619;234;853;0.0;0.0;0.0;619.0;234.0;853.0;1;2026-06-08 14:41:06
0067;atto_67.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_67.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_67.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_67.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_67.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0067_atto_67_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0067_atto_67_testo_completo_llm.txt;0;;0;gemma3:4b;618;194;812;0.0;0.0;0.0;618.0;194.0;812.0;1;2026-06-08 14:41:30
0068;atto_68.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_68.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_68.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_68.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_68.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0068_atto_68_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0068_atto_68_testo_completo_llm.txt;0;;0;gemma3:4b;664;284;948;0.0;0.0;0.0;664.0;284.0;948.0;1;2026-06-08 14:42:05
0069;atto_69.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_69.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_69.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_69.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_69.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0069_atto_69_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0069_atto_69_testo_completo_llm.txt;0;;0;gemma3:4b;675;244;919;0.0;0.0;0.0;675.0;244.0;919.0;1;2026-06-08 14:42:37
0070;atto_70.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_70.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_70.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_70.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_70.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0070_atto_70_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0070_atto_70_testo_completo_llm.txt;0;;0;gemma3:4b;653;260;913;0.0;0.0;0.0;653.0;260.0;913.0;1;2026-06-08 14:43:10
0071;atto_71.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_71.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_71.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_71.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_71.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0071_atto_71_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0071_atto_71_testo_completo_llm.txt;0;;0;gemma3:4b;658;265;923;0.0;0.0;0.0;658.0;265.0;923.0;1;2026-06-08 14:43:43
0072;atto_72.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_72.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_72.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_72.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_72.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0072_atto_72_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0072_atto_72_testo_completo_llm.txt;0;;0;gemma3:4b;717;264;981;0.0;0.0;0.0;717.0;264.0;981.0;1;2026-06-08 14:44:18
