id_atto;file_name;pdf_path_locale;pdf_link;txt_path_locale;txt_link;testo_llm_path_locale;testo_llm_link;ocr;errore_tecnico;fallback_locale;modello;input_tokens;output_tokens;total_tokens;costo_input;costo_output;costo_totale;avg_input_tokens_per_chunk;avg_output_tokens_per_chunk;avg_total_tokens_per_chunk;num_chunk_llm;timestamp
0040;atto_40.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_40.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_40.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader_ocr\atto_40_rapidocr.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader_ocr/atto_40_rapidocr.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0040_atto_40_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0040_atto_40_testo_completo_llm.txt;1;;0;gemma3:4b;544;332;876;0.0;0.0;0.0;544.0;332.0;876.0;1;2026-06-14 02:54:31
0044;atto_44.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_44.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_44.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_44_head_7_tail_7_pagine.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_44_head_7_tail_7_pagine.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0044_atto_44_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0044_atto_44_testo_completo_llm.txt;0;;0;gemma3:4b;388;122;510;0.0;0.0;0.0;388.0;122.0;510.0;1;2026-06-14 02:55:27
0047;atto_47.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_47.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_47.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader_ocr\atto_47_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader_ocr/atto_47_head_7_tail_7_pagine_rapidocr.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0047_atto_47_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0047_atto_47_testo_completo_llm.txt;1;;0;gemma3:4b;536;155;691;0.0;0.0;0.0;536.0;155.0;691.0;1;2026-06-14 02:57:43
0048;atto_48.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_48.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_48.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_48.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_48.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0048_atto_48_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0048_atto_48_testo_completo_llm.txt;0;;0;gemma3:4b;508;260;768;0.0;0.0;0.0;508.0;260.0;768.0;1;2026-06-14 02:59:39
0049;atto_49.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_49.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_49.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader_ocr\atto_49_rapidocr.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader_ocr/atto_49_rapidocr.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0049_atto_49_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0049_atto_49_testo_completo_llm.txt;1;;0;gemma3:4b;553;178;731;0.0;0.0;0.0;553.0;178.0;731.0;1;2026-06-14 03:01:33
0050;atto_50.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_50.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_50.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader_ocr\atto_50_rapidocr.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader_ocr/atto_50_rapidocr.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0050_atto_50_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0050_atto_50_testo_completo_llm.txt;1;;0;gemma3:4b;516;90;606;0.0;0.0;0.0;516.0;90.0;606.0;1;2026-06-14 03:02:28
0056;atto_56.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_56.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_56.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_56.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_56.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0056_atto_56_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0056_atto_56_testo_completo_llm.txt;0;;0;gemma3:4b;518;169;687;0.0;0.0;0.0;518.0;169.0;687.0;1;2026-06-14 03:03:45
0059;atto_59.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_59.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_59.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader_ocr\atto_59_rapidocr.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader_ocr/atto_59_rapidocr.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0059_atto_59_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0059_atto_59_testo_completo_llm.txt;1;;0;gemma3:4b;564;236;800;0.0;0.0;0.0;564.0;236.0;800.0;1;2026-06-14 03:05:53
0062;atto_62.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_62.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_62.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader_ocr\atto_62_rapidocr.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader_ocr/atto_62_rapidocr.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0062_atto_62_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0062_atto_62_testo_completo_llm.txt;1;;0;gemma3:4b;510;174;684;0.0;0.0;0.0;510.0;174.0;684.0;1;2026-06-14 03:07:23
0064;atto_64.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_64.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_64.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_64.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_64.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0064_atto_64_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0064_atto_64_testo_completo_llm.txt;0;;0;gemma3:4b;507;136;643;0.0;0.0;0.0;507.0;136.0;643.0;1;2026-06-14 03:08:26
0066;atto_66.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_66.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_66.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_66.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_66.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0066_atto_66_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0066_atto_66_testo_completo_llm.txt;0;;0;gemma3:4b;412;181;593;0.0;0.0;0.0;412.0;181.0;593.0;1;2026-06-14 03:09:46
0068;atto_68.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_68.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_68.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_68.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_68.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0068_atto_68_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0068_atto_68_testo_completo_llm.txt;0;;0;gemma3:4b;457;141;598;0.0;0.0;0.0;457.0;141.0;598.0;1;2026-06-14 03:10:50
0077;atto_77.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_77.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_77.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_77.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_77.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0077_atto_77_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0077_atto_77_testo_completo_llm.txt;0;;0;gemma3:4b;544;167;711;0.0;0.0;0.0;544.0;167.0;711.0;1;2026-06-14 03:12:06
0078;atto_78.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_78.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_78.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_78.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_78.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0078_atto_78_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0078_atto_78_testo_completo_llm.txt;0;;0;gemma3:4b;514;168;682;0.0;0.0;0.0;514.0;168.0;682.0;1;2026-06-14 03:13:22
0079;atto_79.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_79.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_79.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader_ocr\atto_79_rapidocr.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader_ocr/atto_79_rapidocr.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0079_atto_79_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0079_atto_79_testo_completo_llm.txt;1;;0;gemma3:4b;563;172;735;0.0;0.0;0.0;563.0;172.0;735.0;1;2026-06-14 03:14:58
0082;atto_82.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_82.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_82.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_82.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_82.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0082_atto_82_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0082_atto_82_testo_completo_llm.txt;0;;0;gemma3:4b;523;106;629;0.0;0.0;0.0;523.0;106.0;629.0;1;2026-06-14 03:15:48
0083;atto_83.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_83.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_83.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_83.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_83.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0083_atto_83_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0083_atto_83_testo_completo_llm.txt;0;;0;gemma3:4b;497;159;656;0.0;0.0;0.0;497.0;159.0;656.0;1;2026-06-14 03:17:00
0089;atto_89.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_89.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_89.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_89_head_7_tail_7_pagine.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_89_head_7_tail_7_pagine.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0089_atto_89_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0089_atto_89_testo_completo_llm.txt;0;;0;gemma3:4b;527;189;716;0.0;0.0;0.0;527.0;189.0;716.0;1;2026-06-14 03:18:26
0090;atto_90.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_90.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_90.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_90_head_7_tail_7_pagine.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_90_head_7_tail_7_pagine.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0090_atto_90_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0090_atto_90_testo_completo_llm.txt;0;;0;gemma3:4b;488;74;562;0.0;0.0;0.0;488.0;74.0;562.0;1;2026-06-14 03:19:02
0093;atto_93.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_93.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_93.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_93_head_7_tail_7_pagine.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_93_head_7_tail_7_pagine.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0093_atto_93_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0093_atto_93_testo_completo_llm.txt;0;;0;gemma3:4b;418;139;557;0.0;0.0;0.0;418.0;139.0;557.0;1;2026-06-14 03:20:04
0094;atto_94.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_94.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_94.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_94_head_7_tail_7_pagine.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_94_head_7_tail_7_pagine.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0094_atto_94_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0094_atto_94_testo_completo_llm.txt;0;;0;gemma3:4b;556;231;787;0.0;0.0;0.0;556.0;231.0;787.0;1;2026-06-14 03:21:49
0100;atto_100.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_100.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_100.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader_ocr\atto_100_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader_ocr/atto_100_head_7_tail_7_pagine_rapidocr.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0100_atto_100_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0100_atto_100_testo_completo_llm.txt;1;;0;gemma3:4b;466;157;623;0.0;0.0;0.0;466.0;157.0;623.0;1;2026-06-14 03:24:11
0101;atto_101.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_101.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_101.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_101.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_101.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0101_atto_101_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0101_atto_101_testo_completo_llm.txt;0;;0;gemma3:4b;427;194;621;0.0;0.0;0.0;427.0;194.0;621.0;1;2026-06-14 03:25:37
0102;atto_102.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\stime_effetto_singoli_componenti_40\Input_stime_effetto_40\atto_102.pdf;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/stime_effetto_singoli_componenti_40/Input_stime_effetto_40/atto_102.pdf;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\txt_opendataloader\atto_102.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/txt_opendataloader/atto_102.txt;C:\Users\Ciro\Documents\Tirocinio\Output\Golden\Golden128\estrai_atti_STIME_var_prompt_riassunto\testi_completi_llm\0102_atto_102_testo_completo_llm.txt;file:///C:/Users/Ciro/Documents/Tirocinio/Output/Golden/Golden128/estrai_atti_STIME_var_prompt_riassunto/testi_completi_llm/0102_atto_102_testo_completo_llm.txt;0;;0;gemma3:4b;395;167;562;0.0;0.0;0.0;395.0;167.0;562.0;1;2026-06-14 03:26:51
